259144	17381910
259401	17380535
259727	17381225
259791	17383824
259877	17383138
259919	17384197
260009	17390268
260384	17401363
260687	17397176
261308	17390627
261837	17397423
262232	17396767
263355	17397709
263782	17393506
263928	17394553
263943	17398380
264125	17405397
264586	17395428
265260	17393762
265424	22620711
265482	17391049
266542	17390283
269481	17399991
269688	17393489
271040	17412242
271167	17405934
271282	17409371
272011	17401790
272066	17407312
272321	17400643
272351	17410980
272960	17399932
272989	17405467
273758	17401455
273815	17401465
274043	17405794
274420	17410291
274448	17406476
275001	17400048
275015	17401975
275336	17408274
275697	17401685
276062	17402633
277414	17409379
277773	17411853
278251	17400578
278850	17401634
279002	17401568
279208	17402683
279315	17405588
279825	17405758
280259	17415760
280526	17419852
280615	17416561
280715	17419525
280910	17416334
281156	17416236
281422	17418247
281624	22624584
281719	17414859
281847	17419959
281896	17417415
282816	17415781
282831	17419790
282933	17418333
283139	17419756
283671	17418187
283784	17417188
284178	17419649
284347	17415045
284504	17418359
285909	17415431
286379	17416403
286635	17418142
286653	22623477
286994	17416311
287730	17415764
288465	17420112
288799	17418631
288801	17417063
289266	17416622
289855	17419657
290634	17433186
290889	17428537
291192	17426721
291447	17429114
291777	17431835
292873	17429459
293345	17425108
293520	17426122
293707	17431501
293938	17424608
294243	17427503
294270	17428990
294787	17426297
295063	17428064
295344	17429121
295672	17424914
295855	17429629
295955	17425221
296009	17429525
296054	17424708
296369	17426115
296711	17428953
296825	22621925
297163	17428812
297589	17425564
297698	17433507
297864	17424828
298353	17425341
299095	17429581
299370	17433406
299601	17430037
300532	17437556
301149	17440269
301476	17439151
301908	17434856
302209	17435052
302339	17439354
302563	17440694
302677	17435348
302889	17436081
304053	17439462
304068	17437592
304072	17438574
304233	17438646
304822	17438268
305404	17438613
305484	17440554
306022	17436416
306187	17437530
306762	17440706
307394	17440668
308030	17439442
308072	17436705
308142	17437896
309023	17437021
309108	17435185
309358	17434984
310220	17448649
310447	17446160
310647	17454083
311415	17446206
311843	17447568
312516	17453275
312641	17447259
312643	17451121
312768	17448269
313044	17446974
313133	17452907
313406	17449406
313431	17447482
313608	17451385
313761	17446433
314484	17448810
314861	17446137
315205	17445688
315454	17447009
316085	17449348
317160	17445451
317182	17449926
317344	17448170
317524	22628781
317538	17446614
317763	17450635
318296	17448948
318995	17447403
319876	17448029
319922	17450525
320359	17462565
320573	17456771
321081	17459056
322212	17465804
322302	17457391
323326	17463614
323402	17457039
324144	17465384
324988	17465062
325281	17467584
325592	17466046
325638	17459568
325660	17463818
327018	17462249
327863	17457245
328410	17458179
328594	17459705
329373	22624991
329830	17464430
329899	17466083
330381	17476262
331021	17471887
332275	17475817
333943	17471018
334003	17477720
335730	17480837
335965	17476831
336149	17477940
336324	17481073
336568	17475955
336857	17471241
337397	22621855
337682	17481689
337917	17481545
337974	17469916
338028	17476292
338332	17468874
338709	17473645
338832	17479352
339330	17474209
340170	17489724
340220	17488408
340344	17486172
340430	17486875
340598	17490540
340788	17490970
341757	17490454
341759	17491811
342020	17490706
342231	22622820
342279	17489341
342425	17490134
343480	17487312
343880	22624848
344983	17491956
345313	17490645
345341	22620104
345459	17487910
345625	17487771
346543	17487951
346959	17491037
347709	17486203
348424	17486693
348442	17489646
348838	17489155
348852	17491192
349288	17490551
349411	17490230
349739	17488744
350005	17506509
350607	17505403
350682	17505887
350691	17507456
351292	17510875
351326	17511271
351497	17510055
351928	17507723
352197	17511282
352566	17510629
352641	17508819
352656	17506038
352674	17509679
352864	17510364
353117	17506344
353522	17511068
354253	17507003
355720	17509648
355773	17507830
356254	17508867
357163	17510312
357323	17505371
357376	17508874
358392	17506961
358818	17508669
359800	22627570
359871	17510133
359999	17509918
360158	17525345
360552	17518046
361255	22629075
361263	22620809
361364	22621220
361523	17525254
362623	17520383
362668	17521174
363047	17519102
363126	17524950
363346	17518910
363463	22628858
363470	17526475
363478	17527285
363630	17526830
363987	17526451
364300	17520992
364794	17526500
365945	17518591
365956	17518558
366053	17519075
366095	17524524
366615	17524877
366696	17517920
367763	17518199
367896	17525029
368472	17525551
369087	17519001
369896	17520143
370222	17542288
371325	17541676
371929	17545653
372088	17544026
372383	17543471
372527	17543813
372631	17540397
373133	17540118
373163	17546399
373171	17546124
373317	17546378
373363	17539139
373393	17545664
373564	17544274
374045	17544161
374096	17542049
374133	17543289
375031	17546184
375500	17545437
375604	17546743
375849	17540590
376616	17546271
377599	17546007
377670	17546104
377712	17539381
377737	17545644
377740	17538261
378512	17539084
379388	17542329
379558	17548660
379589	17538440
381342	17574620
381489	17574719
381886	17579234
382051	17577020
383802	17574827
384105	17574932
384477	17578424
384992	17576036
385362	17578475
385531	17578120
386649	17577807
387406	17575543
387880	17575116
388456	17578341
388754	17574927
389012	17583062
389654	17582009
389688	17577402
389822	17576556
389899	17578254
389926	17582784
390667	17611031
390716	17616428
391373	17617402
391403	17616768
392059	17614909
392171	17616194
392585	22621584
392918	17610068
393434	17612541
393872	22627860
395453	17610743
395513	17609087
395616	17612528
395669	
395938	17616339
396503	17609062
396599	17611882
396812	17613830
396849	17608063
396861	17610216
397597	17607744
398169	17608750
398519	17609267
398587	17613233
398799	17605690
399544	17609504
399656	17616085
399774	17609055
399801	17612035
399906	17606613
400151	17639639
400519	17653377
400569	17642631
400671	17643739
401512	17640921
402022	17644238
402437	17647231
402466	17656659
402659	17641614
402808	17646405
403786	17647531
404051	17647143
405157	17641149
405345	17650135
405400	17644034
407158	17643198
407383	17644021
407533	17646847
408218	17643651
408665	17645105
408740	22633812
409475	17650113
410219	17682328
410506	17676231
410542	17676374
410633	17687302
410676	17679730
410705	17684299
411969	17683403
412316	17687141
413354	17684998
413535	17692389
414205	17692882
414653	17684951
414842	22632849
416149	17682955
416199	17675814
416710	17680463
416981	22635160
417043	17684636
417532	17681370
418385	17683930
418396	17674848
418466	17697160
418632	17677651
418807	17688653
419114	17675991
419318	17684479
420808	17725258
421200	17718459
421262	17712148
421521	17719812
422183	17720805
422429	17710097
422975	17708053
423151	17711256
423219	17729305
423284	17715016
423764	17726949
424907	17710058
425032	17719688
425784	17718947
425857	17708117
425871	17711234
425940	17729006
426071	17707143
426402	17713452
426698	17728805
427399	17719469
427605	22636532
427656	22634915
428185	17722579
428332	17728389
428363	17720403
428931	17722148
429285	17717778
430912	17762036
431250	17745423
431257	17745483
431733	17753323
432609	17748489
432798	22631831
433063	17754038
433138	17765105
433336	22637784
433419	17751835
433895	17743914
434201	17754015
434775	17761212
434811	22636066
435182	17753853
435433	17755943
436142	17747033
436605	17749742
437038	17752236
437237	17744952
437428	17749015
437612	17751021
437790	17751215
437926	17746586
437989	17755648
438072	17760835
438348	22632153
438490	17749059
438576	17755871
438924	17751008
439173	17753993
439563	17755988
439609	17747956
439806	17746303
439869	17765051
440371	17788955
440524	17793673
440613	17788816
441985	17794529
442265	17793917
442677	17786781
443019	17792133
443061	17789030
443662	17788084
443773	22637249
443898	17792770
444508	17787501
445367	17786740
445380	17789313
445913	17790040
446001	17785794
446412	22638498
446614	17786459
448464	17795477
449424	17794486
449817	17801726
450372	17832934
450750	17832936
450969	17829547
451160	17832944
451164	17835935
451591	17847837
451675	17828205
452053	17827443
452082	17823414
452528	22637395
452855	17834543
453090	17831938
453828	17836849
453885	17838955
454060	17838823
454688	17834804
454745	17834716
455022	22631750
455286	17837207
456172	17833308
456198	17829998
456361	17832762
456408	17823593
456646	17831205
456776	17829939
456881	17823605
457026	22638407
457030	17834570
457732	17826112
457993	17831408
458769	17830838
459440	17834107
459844	17831107
460112	17867441
460235	17876718
460273	17869913
460383	17863532
460385	17869873
460700	17886732
460760	17871202
460780	17870445
461351	17871144
461666	17883876
462023	17875351
462667	17867011
463260	17876021
463336	17882967
463444	22636930
464332	17875663
464820	17868688
465007	17873781
465472	17872061
465837	17870152
465897	17867336
466090	17874544
466249	17873550
466373	17872136
467150	17871921
467435	17870189
468045	17886755
468087	22638727
468391	17871015
468425	17874509
468643	17869296
468831	22640794
469200	17885136
469363	17868762
469473	17871366
470064	17904299
470920	17922521
470928	17910515
471248	22638508
471532	17906931
471621	17909089
472150	17922159
472524	17901383
473184	17910796
473352	17911342
473922	17906663
474454	17915238
474868	17906961
475045	17930665
475438	17913135
475996	17905270
476646	17913668
477483	17906258
478138	17902608
478710	17899649
478891	17903040
479558	17911788
479845	17927276
480108	17957020
480640	17950604
481689	17949511
482044	17944203
482477	
482890	17947568
483227	17945277
483306	17943348
483691	17934597
483940	17946944
484351	17946654
485143	17939846
485609	17959534
485624	17942727
485753	17936067
485795	17945588
485870	17942414
486057	17940734
487025	17941974
487159	17944194
487285	17942718
487308	17945804
487824	17942401
488663	17946661
489236	17943113
489398	17934295
489781	17934404
490737	17974587
490792	17977846
491074	17970323
491239	17970060
492228	17992300
492823	17979686
494619	17990634
494630	
494944	18004015
495195	17964962
495740	17976504
495902	17975037
496330	17968655
496477	17968920
497031	22635355
497427	17978172
497565	17976084
499279	17988966
499644	17969658
500272	17483323
500887	17480363
501468	17480081
503521	17484785
504020	17481431
504022	17481425
504131	17482552
504174	17484880
504268	17482257
507844	17485233
509214	17484795
509251	17481385
509598	17482556
510102	17493524
510109	17497655
510374	17491980
510442	17491602
510606	17501685
511025	17492941
511645	17494061
512156	17494428
512279	17498071
512532	17495148
515474	17493361
517045	17502315
517395	17497687
518265	17499605
518369	17494100
518799	17501800
519485	17498444
519649	17499068
519845	17493807
521350	17516892
521777	17512780
523336	17512455
523543	17515008
523660	17514442
524101	17512590
524573	17513476
525217	17517216
525649	17516619
525720	17513088
526061	17511543
526373	17512717
527419	17513631
528362	
528627	17513387
529347	17514395
529427	17513307
529849	17512511
529993	17513027
531686	17531665
532185	17535908
532187	17529571
532989	17531452
534843	17534337
535312	17534005
535788	17530892
535908	17532991
537189	17536724
537817	17534960
539222	17532907
539451	17534071
539505	17534284
539506	17535406
539591	17535809
539600	17536726
539861	17529649
540295	22636331
541048	17549816
541614	17549866
541758	17558130
543003	17553686
543291	17551134
543330	17550433
543540	17554880
543546	17554440
543920	17551243
544684	17550911
544894	17553845
545406	17551401
545499	17557602
546338	17559058
547026	17556732
547621	17551947
547627	17550227
547908	17551080
548165	17558219
548354	17551242
549084	17556241
549337	17557423
549634	17552136
550214	17588507
551634	17580498
552101	17586332
552500	17582182
552539	17587451
553748	17586783
553762	17585825
554033	17582839
554260	17578276
555174	17588418
555306	17584843
555525	17584904
555623	17586088
555646	17585775
556539	17591269
557234	17590419
558579	17579152
558913	17584102
560554	17620093
561347	17622528
563324	17620950
563589	17619542
563740	17616227
563941	17624387
565541	17623935
565685	17619201
566347	17621590
566958	17622159
567361	17620228
567454	17615470
567647	17623435
567883	17620562
567930	17625644
568560	17627637
569162	17622505
569389	17623201
569579	17617677
570799	17655340
571128	17654782
572837	17654390
574011	17656613
575031	17648406
575387	22632390
576105	17652484
577243	17655119
577459	17658195
578249	17646281
578800	17654626
579182	17656908
580666	17691173
581447	17695948
581575	17689630
581934	17682690
582075	17691948
582586	17693872
582739	17689707
582843	17682155
583594	17695779
583654	17692715
586587	17684357
587250	17688718
587530	17693657
587553	17694699
590057	17723509
591644	17721725
591786	17713447
592064	17713260
592071	17728638
593273	17724783
593321	17719764
593898	17720202
593983	17716434
594108	17708484
594259	17729998
595582	17728850
596218	17720039
596994	17728047
597693	22639181
598170	17725220
598245	17727492
598789	17712165
598864	17718995
599910	17713272
600984	17762331
601012	17758182
601768	17762779
602165	17763817
604848	17754149
606668	17769201
606845	17747647
607719	17759677
608092	17758102
608103	17759398
608655	17745327
608687	17758821
608702	17765095
610054	17784519
611049	17787328
612578	17786375
613227	17790206
613525	17787568
617076	17790615
617792	17789288
618047	17783915
618503	17799211
619425	17788094
619466	17790223
620937	17840931
620953	17823638
621213	
621377	17812686
621574	17817241
623723	17839040
624909	17813657
624968	17821315
625088	17818214
625311	17814582
626330	17824583
627230	17823696
627905	17820164
629834	17816479
630169	17869412
632987	17876721
633150	17877038
633893	17869834
634220	22640425
634568	17872898
635321	17882661
635552	17869722
636578	17889941
636955	17870341
637030	17888540
637204	17869146
637783	17869815
638316	17869135
638348	17878405
638621	17870708
638723	17869875
639787	17871151
640253	22637800
640693	17904562
640971	17907955
641228	17898893
641969	17897046
643357	17894270
643567	17905372
643808	17893251
643939	17904789
644032	17904828
644128	17911299
644247	17894698
644491	17897593
644527	17908246
645005	17898581
645548	17897258
646032	17908649
646478	17909555
646836	17909364
647098	17905132
647642	17902780
648266	17921825
649542	17901327
650828	17933916
650875	17930617
651745	17927844
651758	17952008
653224	17934529
653821	17931088
653917	17952800
654827	17952911
655651	17952462
655714	17926858
656967	17936500
657036	17946921
658673	17933070
659039	17939712
659513	17955697
659803	17933369
660617	17977961
660930	17969392
661574	17980252
661681	17979251
662671	17989620
663221	17971683
663255	17974951
663500	17974334
664792	17998820
665653	17974019
666823	17970987
668848	17991798
669430	17990599
669654	17981166
669725	18003347
669822	17970394
670362	18013832
670509	18013216
670836	18037672
671586	18009296
671709	18009502
672053	18016415
672645	18037571
672721	18039510
672928	18010855
673752	18033879
673978	18012095
674108	18035190
674310	18008102
674776	18011105
675124	18037777
675445	18019076
675747	18007402
675848	18017969
678178	18011351
678320	18005795
678395	18018917
680431	18051493
680474	18043559
680671	18083342
681492	18052389
681547	18057417
682015	22632399
682319	18072798
683333	18074921
684218	18052353
684383	18042387
685038	18050529
686250	18083740
686386	18055038
687171	18080717
687410	18043665
688292	18049859
688686	18047434
688795	18047193
688891	18049568
689780	18072781
689866	18061655
690054	18086178
690133	18123440
690902	18087995
691055	18089636
691327	22640981
691669	18090995
691920	18094093
692736	18079621
692739	18093995
692827	
693464	18086476
693802	18090143
694795	18085733
695573	18091079
695656	18093383
696041	18116742
697070	18087718
697113	18087173
698039	18079235
698087	18099711
698100	18089414
698499	18085695
698666	18082506
698785	18086612
698828	18121341
698980	18081679
699151	18086390
700265	18130444
700754	18123435
701077	18120789
701239	18139843
701682	18126464
702335	18172055
702599	18131070
703578	18131412
703628	18122803
703814	18128424
704436	18123628
705154	18130250
705644	18127037
705820	18143379
707557	18146079
708532	18130871
709076	18130058
709224	18130046
709368	18127693
709449	18130321
709470	18142602
709662	18133056
709714	18163288
709889	18129313
710206	18213485
710232	18171699
710238	18163630
710368	22631942
711222	18176111
711526	18172590
711621	18170839
712526	18208956
713035	18168179
713889	18176959
714291	18163877
716070	18169031
716747	18165715
717661	18203639
717845	18167485
718839	18166469
719299	18162189
720046	18223669
720284	18276673
720307	18231982
720788	18232098
721872	18232248
722337	18275372
722736	18235137
723018	18215186
723199	18229497
723314	18225193
723613	18223041
723801	18245770
723942	18243255
726271	18221328
727707	18219558
728042	18276920
729267	18248424
729727	18230750
729935	18241882
730584	18268325
730601	18261831
731582	18267612
731740	18289045
732177	18282678
733566	18269844
733975	18266470
734674	18319320
735387	18268013
735615	18267237
735904	18271213
736415	18315292
736857	18266247
737540	18266137
738036	18270355
738256	18272249
738799	18266610
739127	18262861
739473	18269979
739592	18284432
739738	18266414
740262	18345789
741033	18345180
742533	18327218
742932	18319246
744053	18318215
745302	18335452
745330	18339394
745987	18375714
746602	18328869
747247	18331657
747305	18329150
747454	18322766
747915	18320253
751068	18372700
751281	18388262
751734	18364177
752630	18423613
753640	18390302
754311	18362980
754410	18429814
755859	18423665
756231	18372473
756691	18365392
756696	18371463
757252	18373864
757516	18421767
758469	18388756
758612	18370910
758932	18424917
759401	18371085
761144	18418418
761298	18420717
761382	18414860
761457	18420708
762147	18417793
762591	18420318
762872	18422231
763868	18423078
764445	18419570
766112	18416036
766589	18425408
766698	18427708
767989	18420456
768365	18423180
768705	18411794
768710	18479531
769516	18409721
769579	22632499
770349	18483209
771420	18463367
772157	18525996
772668	18465756
772842	18524734
772973	18492269
773023	18526528
773496	18457951
773919	18481489
774464	18463172
774863	18457147
775329	18482301
775803	18454710
775846	18465000
776458	18469432
776714	18457577
776734	18528752
777390	18489219
777773	18467116
778111	18461082
778191	18531144
778769	18468698
778893	18488217
778934	18464749
779576	18532677
780362	18517021
780845	18509147
781146	18511880
781379	18523794
781387	18509508
783781	18546089
784428	18593780
784578	18513828
784655	18510245
784685	18588936
785129	18514798
785505	18509415
785609	18516413
786040	18513916
786698	18514836
788242	18523341
789310	18509250
789444	18521439
790443	18629079
790511	18578200
790608	18557441
790628	18631842
791375	18552727
791604	18553705
792331	18552507
793290	18557637
793919	18548480
794012	18631472
794310	18631071
794575	18558350
795124	18549020
796918	18580520
797728	18577929
798346	18550102
798373	18549590
798567	18578714
798888	18580245
799665	18549057
801567	18601548
801808	18590693
802516	18620230
802644	18619081
803917	18590156
803991	18589866
804277	18584575
804332	18595481
805979	18588617
806112	18587389
806769	18600247
807621	18601076
808840	18681621
809574	18589439
809790	18677025
809974	18674474
811157	18644848
812098	18649483
812111	18651966
812168	18655097
812675	18682458
813864	18644166
815739	18648923
815747	18638798
816519	18650728
816850	18650827
817866	18733368
818292	18673815
818414	18640801
820161	18689071
820869	18689405
821097	18683940
821400	18723904
821762	18778903
821770	18770859
822295	18689671
822656	18688054
822960	18683315
823529	18777128
823916	18715489
824236	18690315
824571	18685670
825395	18723529
826268	18781888
826624	18693701
826998	18724453
827384	18687604
827853	18775228
828549	18722287
830613	18737310
830759	18771850
831152	18825846
831549	18832487
831629	18780494
831812	18737503
832131	18778208
832708	18777324
833284	18778824
833430	18739967
833961	18737916
834555	18738757
836380	18770758
837108	18739911
837544	18737488
837565	18833006
838781	18778313
838834	18745152
839225	18731299
839459	18736193
840362	18785103
841326	18784538
841628	18777584
841873	18779777
841959	18873239
842404	18784876
842569	18782778
843600	18781428
844476	18780219
845128	18775413
845614	18781803
845996	18772395
846350	18781101
846729	18777070
847019	18775887
847633	18780714
848604	18781904
849014	18775066
849136	18784975
849339	18787416
849416	18781362
849583	18778002
850137	18823489
851162	18821498
851507	18864272
851540	18821209
852082	18918799
852267	18860696
852501	18826852
852785	18870909
852804	18820694
853533	18820096
853593	18917606
854105	18932987
854226	18917702
855090	18819343
855468	18818965
855966	18926870
856215	18862648
856653	18823607
856772	18829841
856956	18833613
857574	18822785
858883	18868848
859001	18834791
859079	18822748
861203	18869787
861392	18868182
863142	18906703
864050	18871275
864697	18873493
865458	18907939
866379	18872883
866509	18976758
866676	18863186
867500	18866577
867950	18868479
869345	18871027
870087	18909953
870137	18904080
870547	18906812
871035	18912017
871862	18909699
871890	18920798
871917	18959140
872639	19010748
873189	18902442
873345	18902345
874368	18907740
874445	18905374
874850	19017930
874909	18948597
874917	19018376
875577	18945191
875601	18912840
876032	18903009
876315	18914100
876363	18953168
877129	18909165
878185	18903880
878603	19021137
879205	18906742
879277	18913285
880488	19079611
880553	18991620
880838	18958621
881549	19078917
883187	18952413
883324	18989639
883938	18996154
884261	18958507
886846	19005104
887448	19057624
887637	18951127
887853	18958013
888051	18944939
888069	18961404
888123	18950447
889139	18946297
890164	18996641
890652	19110602
891173	18995856
891689	19111097
891730	19002464
893421	19002308
893557	19115423
894266	18991123
895308	19000688
895729	18996961
895890	18993981
896386	19000860
896457	18997193
896806	19044609
896873	18997254
896936	18997433
899232	18993266
899663	18990438
899910	19041215
900752	19046648
901413	19036108
901530	
901708	19032757
901718	19041164
902989	19043108
903352	19040002
903555	19168356
903842	19247912
904183	19040330
904544	19039683
906996	19038306
907485	19043110
908080	19041105
908397	19084411
908809	19043500
908834	19044638
910109	19077669
910980	19079555
911544	19074485
911552	19085726
911844	19128073
912435	19079231
913747	19130975
913838	19076423
914679	19319735
914781	19126136
915405	19082667
915867	19218002
916202	19077482
916512	19079720
917083	19219497
917622	19086667
918116	19082997
919118	19341635
919188	19073437
919270	19072518
919548	19082309
919831	19073386
920065	19127451
920252	19132419
920466	19265973
920716	19179741
921197	19131326
921790	19171631
922094	19122519
922527	19131561
922742	19131862
922963	19174499
923759	19119171
923881	19129287
924436	19177244
925129	19133382
926256	19129364
926329	19272636
927844	19131876
927868	19123692
928699	19136994
929528	19180471
929648	19123808
930677	19164370
931268	19168977
931420	19167876
931680	19312058
931704	19159154
931902	19165066
932013	19217980
932516	19171496
932840	19162522
933581	19163419
933619	19211508
933738	19600963
933782	19165926
934116	19172817
934126	19164692
934526	19165234
935006	19170172
935313	19215681
935617	19168374
935664	19161897
935692	19218159
936606	19162096
937544	19314934
937831	19164338
938954	19171243
939554	19158253
940139	19198954
940164	19199470
940700	19201664
941348	19668825
941519	19361218
941744	19205906
942140	19204101
942365	19195916
942375	19208874
943755	19209220
943774	19204476
943807	19204099
943883	19246862
943923	19258293
944365	19198240
944471	19665692
944757	19258294
946554	19204230
947508	19257491
947692	19203140
948000	19365753
948572	19360095
949424	19257940
949520	19207656
949580	19259196
949719	19204106
950243	19285560
951484	19294676
951505	19244052
952211	19246703
952640	19290796
952868	19412700
953013	19300779
954323	19742070
954601	19410587
954739	19301222
954835	19249254
955247	19248288
955774	19239667
958551	19408635
959166	19248544
961013	19281126
963273	19340242
963991	19282900
964421	19447989
964549	19284832
964822	19330435
965098	19285558
965890	19450834
967340	19286015
969142	19286281
969591	19279571
969603	19280862
969696	19280595
970716	19396968
970915	19339958
971077	19395576
971130	19327460
972401	19399021
973159	19425275
973472	19330126
973692	19395596
973789	19337819
974088	19338786
974727	19490542
975204	19332131
976529	19394558
976638	19335995
976830	19492025
977161	19846979
977186	19340635
977562	19429306
978731	19336610
979015	19328240
979094	19333501
979150	19337695
980769	19901616
981049	19376732
981240	19902990
981850	19391694
982030	19381604
982436	19501061
983191	19382040
983470	19499116
983713	19375868
983731	19383334
983744	19387337
984102	19386906
984901	19390367
985150	19463133
985940	19506957
987139	19383601
987304	19524166
988187	19899713
988795	19392082
989999	19468233
990606	19420613
992036	19573712
992494	19422467
992845	19427377
994054	19423696
994077	19421282
994290	19503036
996508	19414021
996884	19566404
998166	19934065
998914	19411080
999478	19934768
1001234	17497480
1001755	17503728
1001765	17497665
1002027	17497851
1003434	17504570
1003705	17501071
1004209	17498659
1004214	17498618
1004430	17499040
1004745	17496361
1005666	17503686
1006123	17503617
1006387	17496691
1007735	17500578
1008861	17500841
1008862	17494987
1009150	17501058
1010803	17538548
1011359	17538680
1012764	17546294
1013624	17547840
1013913	17544522
1014897	17540980
1015277	17540101
1015582	17541410
1016045	17548425
1016521	17541315
1016823	17548897
1017022	17543613
1017209	17548314
1017908	17546270
1018366	17539904
1018966	17590474
1019456	17587648
1021294	17586399
1021407	17583121
1021872	17584274
1022144	17588640
1022183	17590459
1022803	17580982
1022830	17592018
1023136	17591326
1023605	17590068
1026036	17593043
1028491	17590544
1029233	17631433
1029878	17630652
1029893	17634877
1030330	17629659
1030674	17628362
1031073	17631526
1031643	17631857
1032210	17625128
1032530	17630576
1032559	17628556
1032832	17629887
1033561	
1033977	17635448
1034215	17627015
1034821	17628214
1034981	17629473
1035743	17625585
1038053	17631029
1038213	17628519
1038803	17666944
1040196	17665351
1040435	17666041
1041526	17665657
1042357	17668452
1042678	17662995
1042990	17663247
1043219	17670378
1043848	17662544
1044154	17665293
1044296	17667316
1044412	17667998
1044905	17664178
1044950	17667437
1045577	17663477
1046081	17664145
1046507	17662515
1046683	17667906
1047374	17663768
1047848	17662797
1048515	17664572
1049222	17701147
1049506	17701247
1050164	17700385
1050434	17698847
1050610	17698096
1050647	17700761
1050882	17703815
1050919	17701301
1050939	17701776
1051838	17708943
1054453	17705046
1056395	17703261
1056523	17697064
1056617	17702338
1056732	17703039
1057332	17700884
1058276	17699624
1059684	17738694
1059693	17736685
1059760	17745946
1060612	17737693
1061088	17734217
1062685	17740228
1062699	17736965
1062911	17738921
1063571	17744964
1063771	17736997
1064320	17741330
1064412	17738635
1064540	17743049
1064835	17738734
1064844	17737957
1066915	17737988
1067125	17737980
1067852	17741583
1068890	17773320
1069282	17775414
1069312	17771866
1070324	17772278
1070342	17780079
1070414	17785589
1070469	17773725
1071334	17771602
1071355	17771747
1071370	17771986
1072405	17773174
1072528	17781605
1072529	17775244
1073269	17773492
1073808	17781133
1074961	17778627
1078029	17772957
1080185	17810729
1080544	17808618
1080812	
1081305	17809081
1081961	17810129
1083299	17810861
1083607	17812387
1083649	17808510
1084075	17812071
1084182	17811426
1085465	17808517
1085527	17812508
1086910	17809156
1087240	17807426
1087438	17808978
1088225	17810321
1088249	17806864
1089024	17852535
1089663	17849030
1089970	17849829
1090009	17849176
1090041	17849082
1090634	17854594
1090990	17851799
1091229	17849590
1091559	17848277
1091764	17851875
1092209	17852179
1092574	17852972
1093537	17854165
1093655	17853074
1094533	17866572
1094611	17855134
1095034	17848241
1095385	17854386
1095964	17854413
1096221	17852766
1096386	17865419
1096980	17846945
1097503	17866523
1097568	17854767
1097925	17850587
1098384	17852769
1099229	17895823
1099362	17910076
1099776	17898735
1099787	17916617
1100707	17893378
1100746	17904484
1101421	17901031
1102297	17910424
1102620	17902428
1102874	17905041
1102949	17914977
1103542	17892992
1103662	17902532
1103672	17905136
1103966	17903096
1104847	17910285
1105168	17918190
1105432	17909486
1106215	17892871
1106562	17918179
1106575	17903688
1107153	17897022
1107597	17893850
1107633	17899437
1107956	17901731
1107991	17901344
1108248	17895100
1109217	17931742
1109323	17942963
1109473	17943520
1109542	17935171
1109695	17935156
1109716	17937289
1109776	17937278
1109984	17944504
1110918	17960341
